headline,url,datePublished
"Четири године одлагања, зашто кластер 3 и даље остаје затворен за Србију",https://www.rts.rs/vesti/politika/5849894/cetiri-godine-odlaganja-zasto-klaster-3-i-dalje-ostaje-zatvoren-za-srbiju.html,"среда, 17. дец 2025, 19:45 -> 21:59"
На КиМ почела кампања за изборе 28. децембра; Српска листа: Важан сваки глас за опстанак српског народа,https://www.rts.rs/vesti/politika/5849923/parlamentarni-izbori-kim-srpska-lista-severna-mitrovica.html,"среда, 17. дец 2025, 19:30 -> 21:31"
Орбан: Третман ЕУ према Србији је срамотан; Фицо: Србију кажњавају због њених суверених ставова,https://www.rts.rs/vesti/politika/5849944/klaster-3-brisel-orban-fico.html,"среда, 17. дец 2025, 19:09 -> 22:25"
"Председник Грузије Михаил Кавелашвили допутовао у званичну посету Србији, дочекао га министар Ђурић",https://www.rts.rs/vesti/politika/5849939/predsednik-gruzije-mihail-kavelasvili-doputovao-u-zvanicnu-posetu-srbiji-docekao-ga-ministar-djuric.html,"среда, 17. дец 2025, 18:46 -> 21:16"
 Oтворен нови пешачки мост на Ибру између јужног и северног дела Митровице,https://www.rts.rs/vesti/politika/5849912/kosovska-mitrovica-novi-pesacki-most.html,"среда, 17. дец 2025, 17:17 -> 18:56"
РИК: Посланички мандат додељен Милану Глушцу после оставке Томашевића,https://www.rts.rs/vesti/politika/5849794/rik-skupstina-srbije-mandat-dejan-tomasevic.html,"среда, 17. дец 2025, 14:40 -> 14:50"
ПСГ и ЗЛФ: Одлука о неодласку на Самит ЕУ-Западни Балкан против интереса грађана Србије,https://www.rts.rs/vesti/politika/5849762/psg-zeleno-levi-front-samit-eu-zapadni-balkan.html,"среда, 17. дец 2025, 13:59 -> 14:18"
Фон Бекерат: Важно што се у изјави Вучића види порука да Србија наставља европски пут,https://www.rts.rs/vesti/politika/5849729/fon-bekerat-vazno-sto-se-u-izjavi-vucica-vidi-poruka-da-srbija-nastavlja-evropski-put.html,"среда, 17. дец 2025, 13:51 -> 17:33"
"Настављено суђење у случају Бањска, прочитан исказ сведока",https://www.rts.rs/vesti/politika/5849571/nastavljeno-sudjenje-u-slucaju-banjska-procitan-iskaz-svedoka.html,"среда, 17. дец 2025, 12:27 -> 13:00"
Приштина купује америчке артиљеријске системе,https://www.rts.rs/vesti/politika/5849532/pristina-kupuje-americke-artiljerijske-sisteme.html,"среда, 17. дец 2025, 11:40 -> 11:43"
Скупштина Новог Сада усвојила буџет за 2026. годину,https://www.rts.rs/vesti/politika/5849515/novi-sad-skupstina-grad-budzet-sednica.html,"среда, 17. дец 2025, 11:22 -> 16:36"
Скупштина АП Војводине усвојила буџет за 2026. годину,https://www.rts.rs/vesti/politika/5849506/skupstina-vojvodina-dnevni-red.html,"среда, 17. дец 2025, 11:16 -> 19:06"
Џефри Сакс: Када се Путин и Трамп буду договорили и Србија ће моћи да одахне,https://www.rts.rs/vesti/politika/5849482/dzefri-saks-kada-se-putin-i-tramp-budu-dogovorili-i-srbija-ce-moci-da-odahne.html,"среда, 17. дец 2025, 10:32 -> 10:45"
Почиње предизборна кампања за ванредне изборе на КиМ,https://www.rts.rs/vesti/politika/5849424/kosovo-metohija-kampanja-izbori.html,"среда, 17. дец 2025, 07:15 -> 07:34"
Кластер 3 опет на чекању; Зечевић о одлуци ЕУ и изостанку Србије са самита у Бриселу,https://www.rts.rs/vesti/politika/5849422/klaster-3-opet-na-cekanju-zecevic-o-odluci-eu-i-izostanku-srbije-sa-samita-u-briselu.html,"среда, 17. дец 2025, 07:09 -> 17:50"
Данас се понавља гласање на бирачком месту број осам у Сечњу,https://www.rts.rs/vesti/politika/5849415/izbori-secanj.html,"среда, 17. дец 2025, 06:11 -> 06:33"
Оштра дискусија у Скупштини о одлуци Вучића да не иде у Брисел; завршена расправа о кандидатима за судије УС,https://www.rts.rs/vesti/politika/5849392/skupstina-srbije-ustavni-sud-sudije-rasprava-samit-eu-brisel.html,"среда, 17. дец 2025, 05:55 -> 20:52"
"ЕУ одлаже одлуку о отварању кластера 3 –  напредак Србије препознат, али недовољан",https://www.rts.rs/vesti/politika/5849355/evropska-unija-evrointegracije-srbija-.html,"уторак, 16. дец 2025, 19:57 -> 00:38"
"Вучић за РТС: Једна велика компанија и руска страна учествују у договорима о НИС-у, надам се одговору у наредних пет дана",https://www.rts.rs/vesti/politika/5849334/vucic-nis-generalstab.html,"уторак, 16. дец 2025, 19:35 -> 21:36"
 Боцан-Харченко: На Србију се врши притисак да прекине сарадњу са руским компанијама,https://www.rts.rs/vesti/politika/5849277/bocan-harcenko-nis.html,"уторак, 16. дец 2025, 18:05 -> 19:41"
Шест особа ухапшено у Обилићу због рушења споменика на православном гробљу,https://www.rts.rs/vesti/politika/5848952/obilic-rusenje-spomenici-plemetina.html,"уторак, 16. дец 2025, 12:11 -> 16:59"
"Вучић о Генералштабу: Изгубили смо инвестицију вредну 750 милиона евра, поднећу кривичне пријаве против свих који су учествовали у тој хајци",https://www.rts.rs/vesti/politika/5848946/vucic-o-generalstabu-izgubili-smo-investiciju-vrednu-750-miliona-evra-podnecu-krivicne-prijave-protiv-svih-koji-su-ucestvovali-u-toj-hajci.html,"уторак, 16. дец 2025, 12:02 -> 15:48"
Почело изношење завршних речи на суђењу Слађану Трајковићу,https://www.rts.rs/vesti/politika/5848937/pocelo-iznosenje-zavrsnih-reci-na-sudjenju-sladjanu-trajkovicu.html,"уторак, 16. дец 2025, 11:57 -> 13:55"
Вучић са децом из Вуковара: Корени су најважнији ослонац сваког човека,https://www.rts.rs/vesti/politika/5848918/vucic-ucenici-vukovar-prijem.html,"уторак, 16. дец 2025, 11:51 -> 12:01"
"Вучевић: Заједничка интеграција Западног Балкана у ЕУ најбоље решење, држава функционише нормално упркос санкцијама НИС-у",https://www.rts.rs/vesti/politika/5848765/vucevic-milos-srbija-evropska-unija-.html,"уторак, 16. дец 2025, 08:45 -> 09:26"
"Седница Скупштине, посланици расправљали о кандидатима за судије Уставног суда",https://www.rts.rs/vesti/politika/5848704/sednica-skupstine-dnevni-red.html,"уторак, 16. дец 2025, 05:30 -> 19:04"
Три групе земаља имају три различита става у вези са кластером 3 – може ли Србија да добије зелено светло,https://www.rts.rs/vesti/politika/5848680/tri-grupe-zemalja-imaju-tri-razlicita-stava-u-vezi-sa-klasterom-3--moze-li-srbija-da-dobije-zeleno-svetlo.html,"уторак, 16. дец 2025, 05:30 -> 15:27"
Селаковић о оптужном предлогу ТОК-а: Радујем се суђењу,https://www.rts.rs/vesti/politika/5848722/selakovic-o-optuznom-predlogu-tok-a-radujem-se-sudjenju.html,"понедељак, 15. дец 2025, 21:15 -> 21:37"
Скупштински одбор оценио да су предлози кандидата за судије Уставног суда у складу са Уставом,https://www.rts.rs/vesti/politika/5848633/odbor-predlozi-kandidati-ustavni-sud.html,"понедељак, 15. дец 2025, 18:34 -> 18:49"
 Треће ОЈТ и тужилац Стаменковић одговарају Мрдићу,https://www.rts.rs/vesti/politika/5848579/-trece-ojt-i-tuzilac-stamenkovic-odgovaraju-mrdicu.html,"понедељак, 15. дец 2025, 17:27 -> 18:11"
Доловац: Неистините тврдње Мрдића да сам заштитила рођака,https://www.rts.rs/vesti/politika/5848546/dolovac-neistinite-tvrdnje-mrdica-da-sam-zastitila-rodjaka.html,"понедељак, 15. дец 2025, 16:41 -> 16:52"
ДРИ: Градска управа за грађевинско земљиште Новог Сада направила пропусте у набавкама ,https://www.rts.rs/vesti/politika/5848506/dri-gradska-uprava-za-gradjevinsko-zemljiste-novog-sada-napravila-propuste-u-nabavkama-.html,"понедељак, 15. дец 2025, 15:25 -> 15:36"
Одбор усвојио извештај о раду МУП-а; Дачић: Очуван стабилан јавни ред и мир,https://www.rts.rs/vesti/politika/5848467/dacic-odbor-javni-red-i-mir-.html,"понедељак, 15. дец 2025, 14:34 -> 16:08"
Министар Станковић на скупштинском одбору: Одвојити образовање од политике,https://www.rts.rs/vesti/politika/5848472/odbor-skupstina-dejan-vuk-stankovic.html,"понедељак, 15. дец 2025, 14:31 -> 16:24"
"Мрдић поднео кривичну пријаву против Загорке Доловац, Бранка Стаменковића и још двоје тужилаца",https://www.rts.rs/vesti/politika/5848016/ugljesa-mrdic-zagorka-dolovac-prijava.html,"понедељак, 15. дец 2025, 10:46 -> 21:19"
